txName: T2tt
constraint: [[['t']],[['t']]]
condition: None
conditionDescription: None
susyProcess: pp --> stop stop, stop  --> top lsp
figureUrl: http://cms-results.web.cern.ch/cms-results/public-results/superseded/SUS-16-050/CMS-PAS-SUS-16-050_Figure_007.png
dataUrl: http://cms-results.web.cern.ch/cms-results/public-results/superseded/SUS-16-050/CMS-PAS-SUS-16-050_Figure_007.root
source: CMS
validated: True
axes: [[x, y], [x, y]]
upperLimits: [[[[2.1250E+02*GeV,0.0000E+00*GeV],[2.1250E+02*GeV,0.0000E+00*GeV]],2.7152E+02*pb],
[[[8.6250E+02*GeV,4.6250E+02*GeV],[8.6250E+02*GeV,4.6250E+02*GeV]],1.4976E-02*pb],
[[[8.6250E+02*GeV,4.7500E+02*GeV],[8.6250E+02*GeV,4.7500E+02*GeV]],1.7983E-02*pb],
[[[8.6250E+02*GeV,4.8750E+02*GeV],[8.6250E+02*GeV,4.8750E+02*GeV]],2.0898E-02*pb],
[[[8.6250E+02*GeV,5.0000E+02*GeV],[8.6250E+02*GeV,5.0000E+02*GeV]],2.3833E-02*pb],
[[[8.6250E+02*GeV,5.1250E+02*GeV],[8.6250E+02*GeV,5.1250E+02*GeV]],2.6449E-02*pb],
[[[8.6250E+02*GeV,5.2500E+02*GeV],[8.6250E+02*GeV,5.2500E+02*GeV]],3.1195E-02*pb],
[[[8.6250E+02*GeV,5.3750E+02*GeV],[8.6250E+02*GeV,5.3750E+02*GeV]],3.6081E-02*pb],
[[[8.6250E+02*GeV,5.5000E+02*GeV],[8.6250E+02*GeV,5.5000E+02*GeV]],4.0716E-02*pb],
[[[8.6250E+02*GeV,5.6250E+02*GeV],[8.6250E+02*GeV,5.6250E+02*GeV]],4.6272E-02*pb],
[[[8.6250E+02*GeV,5.7500E+02*GeV],[8.6250E+02*GeV,5.7500E+02*GeV]],5.5505E-02*pb],
[[[8.6250E+02*GeV,5.8750E+02*GeV],[8.6250E+02*GeV,5.8750E+02*GeV]],6.4686E-02*pb],
[[[8.6250E+02*GeV,6.0000E+02*GeV],[8.6250E+02*GeV,6.0000E+02*GeV]],7.4577E-02*pb],
[[[8.6250E+02*GeV,6.1250E+02*GeV],[8.6250E+02*GeV,6.1250E+02*GeV]],8.2920E-02*pb],
[[[8.6250E+02*GeV,6.2500E+02*GeV],[8.6250E+02*GeV,6.2500E+02*GeV]],9.4328E-02*pb],
[[[8.6250E+02*GeV,6.3750E+02*GeV],[8.6250E+02*GeV,6.3750E+02*GeV]],1.0781E-01*pb],
[[[8.6250E+02*GeV,6.5000E+02*GeV],[8.6250E+02*GeV,6.5000E+02*GeV]],1.1739E-01*pb],
[[[8.7500E+02*GeV,0.0000E+00*GeV],[8.7500E+02*GeV,0.0000E+00*GeV]],4.6093E-03*pb],
[[[8.7500E+02*GeV,1.2500E+01*GeV],[8.7500E+02*GeV,1.2500E+01*GeV]],4.6049E-03*pb],
[[[8.7500E+02*GeV,2.5000E+01*GeV],[8.7500E+02*GeV,2.5000E+01*GeV]],4.5926E-03*pb],
[[[8.7500E+02*GeV,3.7500E+01*GeV],[8.7500E+02*GeV,3.7500E+01*GeV]],4.6162E-03*pb],
[[[8.7500E+02*GeV,5.0000E+01*GeV],[8.7500E+02*GeV,5.0000E+01*GeV]],4.6503E-03*pb],
[[[8.7500E+02*GeV,6.2500E+01*GeV],[8.7500E+02*GeV,6.2500E+01*GeV]],4.6834E-03*pb],
[[[8.7500E+02*GeV,7.5000E+01*GeV],[8.7500E+02*GeV,7.5000E+01*GeV]],4.7117E-03*pb],
[[[8.7500E+02*GeV,8.7500E+01*GeV],[8.7500E+02*GeV,8.7500E+01*GeV]],4.7366E-03*pb],
[[[8.7500E+02*GeV,1.0000E+02*GeV],[8.7500E+02*GeV,1.0000E+02*GeV]],4.7510E-03*pb],
[[[8.7500E+02*GeV,1.1250E+02*GeV],[8.7500E+02*GeV,1.1250E+02*GeV]],4.7886E-03*pb],
[[[8.7500E+02*GeV,1.2500E+02*GeV],[8.7500E+02*GeV,1.2500E+02*GeV]],4.8312E-03*pb],
[[[8.7500E+02*GeV,1.3750E+02*GeV],[8.7500E+02*GeV,1.3750E+02*GeV]],4.8787E-03*pb],
[[[8.7500E+02*GeV,1.5000E+02*GeV],[8.7500E+02*GeV,1.5000E+02*GeV]],4.9164E-03*pb],
[[[8.7500E+02*GeV,1.6250E+02*GeV],[8.7500E+02*GeV,1.6250E+02*GeV]],4.9818E-03*pb],
[[[8.7500E+02*GeV,1.7500E+02*GeV],[8.7500E+02*GeV,1.7500E+02*GeV]],5.0621E-03*pb],
[[[8.7500E+02*GeV,1.8750E+02*GeV],[8.7500E+02*GeV,1.8750E+02*GeV]],5.2107E-03*pb],
[[[8.7500E+02*GeV,2.0000E+02*GeV],[8.7500E+02*GeV,2.0000E+02*GeV]],5.3419E-03*pb],
[[[8.7500E+02*GeV,2.1250E+02*GeV],[8.7500E+02*GeV,2.1250E+02*GeV]],5.5096E-03*pb],
[[[8.7500E+02*GeV,2.2500E+02*GeV],[8.7500E+02*GeV,2.2500E+02*GeV]],5.6999E-03*pb],
[[[8.7500E+02*GeV,2.3750E+02*GeV],[8.7500E+02*GeV,2.3750E+02*GeV]],5.8941E-03*pb],
[[[8.7500E+02*GeV,2.5000E+02*GeV],[8.7500E+02*GeV,2.5000E+02*GeV]],6.0459E-03*pb],
[[[8.7500E+02*GeV,2.6250E+02*GeV],[8.7500E+02*GeV,2.6250E+02*GeV]],6.1348E-03*pb],
[[[8.7500E+02*GeV,2.7500E+02*GeV],[8.7500E+02*GeV,2.7500E+02*GeV]],6.1948E-03*pb],
[[[8.7500E+02*GeV,2.8750E+02*GeV],[8.7500E+02*GeV,2.8750E+02*GeV]],6.5329E-03*pb],
[[[8.7500E+02*GeV,3.0000E+02*GeV],[8.7500E+02*GeV,3.0000E+02*GeV]],6.8814E-03*pb],
[[[8.7500E+02*GeV,3.1250E+02*GeV],[8.7500E+02*GeV,3.1250E+02*GeV]],7.1963E-03*pb],
[[[8.7500E+02*GeV,3.2500E+02*GeV],[8.7500E+02*GeV,3.2500E+02*GeV]],7.4794E-03*pb],
[[[8.7500E+02*GeV,3.3750E+02*GeV],[8.7500E+02*GeV,3.3750E+02*GeV]],7.8011E-03*pb],
[[[8.7500E+02*GeV,3.5000E+02*GeV],[8.7500E+02*GeV,3.5000E+02*GeV]],8.1403E-03*pb],
[[[8.7500E+02*GeV,3.6250E+02*GeV],[8.7500E+02*GeV,3.6250E+02*GeV]],8.5031E-03*pb],
[[[8.7500E+02*GeV,3.7500E+02*GeV],[8.7500E+02*GeV,3.7500E+02*GeV]],8.8642E-03*pb],
[[[8.7500E+02*GeV,3.8750E+02*GeV],[8.7500E+02*GeV,3.8750E+02*GeV]],9.4777E-03*pb],
[[[8.7500E+02*GeV,4.0000E+02*GeV],[8.7500E+02*GeV,4.0000E+02*GeV]],1.0117E-02*pb],
[[[8.7500E+02*GeV,4.1250E+02*GeV],[8.7500E+02*GeV,4.1250E+02*GeV]],1.0775E-02*pb],
[[[8.7500E+02*GeV,4.2500E+02*GeV],[8.7500E+02*GeV,4.2500E+02*GeV]],1.1433E-02*pb],
[[[8.7500E+02*GeV,4.3750E+02*GeV],[8.7500E+02*GeV,4.3750E+02*GeV]],1.2313E-02*pb],
[[[8.7500E+02*GeV,4.5000E+02*GeV],[8.7500E+02*GeV,4.5000E+02*GeV]],1.3128E-02*pb],
[[[8.7500E+02*GeV,4.6250E+02*GeV],[8.7500E+02*GeV,4.6250E+02*GeV]],1.3952E-02*pb],
[[[8.7500E+02*GeV,4.7500E+02*GeV],[8.7500E+02*GeV,4.7500E+02*GeV]],1.4767E-02*pb],
[[[8.7500E+02*GeV,4.8750E+02*GeV],[8.7500E+02*GeV,4.8750E+02*GeV]],1.7682E-02*pb],
[[[8.7500E+02*GeV,5.0000E+02*GeV],[8.7500E+02*GeV,5.0000E+02*GeV]],2.0504E-02*pb],
[[[8.7500E+02*GeV,5.1250E+02*GeV],[8.7500E+02*GeV,5.1250E+02*GeV]],2.3094E-02*pb],
[[[8.7500E+02*GeV,5.2500E+02*GeV],[8.7500E+02*GeV,5.2500E+02*GeV]],2.5420E-02*pb],
[[[8.7500E+02*GeV,5.3750E+02*GeV],[8.7500E+02*GeV,5.3750E+02*GeV]],3.0306E-02*pb],
[[[8.7500E+02*GeV,5.5000E+02*GeV],[8.7500E+02*GeV,5.5000E+02*GeV]],3.5331E-02*pb],
[[[8.7500E+02*GeV,5.6250E+02*GeV],[8.7500E+02*GeV,5.6250E+02*GeV]],4.0904E-02*pb],
[[[8.7500E+02*GeV,5.7500E+02*GeV],[8.7500E+02*GeV,5.7500E+02*GeV]],4.7362E-02*pb],
[[[8.7500E+02*GeV,5.8750E+02*GeV],[8.7500E+02*GeV,5.8750E+02*GeV]],5.5763E-02*pb],
[[[8.7500E+02*GeV,6.0000E+02*GeV],[8.7500E+02*GeV,6.0000E+02*GeV]],6.5673E-02*pb],
[[[8.7500E+02*GeV,6.1250E+02*GeV],[8.7500E+02*GeV,6.1250E+02*GeV]],7.3037E-02*pb],
[[[8.7500E+02*GeV,6.2500E+02*GeV],[8.7500E+02*GeV,6.2500E+02*GeV]],8.0811E-02*pb],
[[[8.7500E+02*GeV,6.3750E+02*GeV],[8.7500E+02*GeV,6.3750E+02*GeV]],9.4315E-02*pb],
[[[8.7500E+02*GeV,6.5000E+02*GeV],[8.7500E+02*GeV,6.5000E+02*GeV]],1.0986E-01*pb],
[[[8.8750E+02*GeV,0.0000E+00*GeV],[8.8750E+02*GeV,0.0000E+00*GeV]],4.4505E-03*pb],
[[[8.8750E+02*GeV,1.2500E+01*GeV],[8.8750E+02*GeV,1.2500E+01*GeV]],4.4499E-03*pb],
[[[8.8750E+02*GeV,2.5000E+01*GeV],[8.8750E+02*GeV,2.5000E+01*GeV]],4.4376E-03*pb],
[[[8.8750E+02*GeV,3.7500E+01*GeV],[8.8750E+02*GeV,3.7500E+01*GeV]],4.4172E-03*pb],
[[[8.8750E+02*GeV,5.0000E+01*GeV],[8.8750E+02*GeV,5.0000E+01*GeV]],4.4495E-03*pb],
[[[8.8750E+02*GeV,6.2500E+01*GeV],[8.8750E+02*GeV,6.2500E+01*GeV]],4.4885E-03*pb],
[[[8.8750E+02*GeV,7.5000E+01*GeV],[8.8750E+02*GeV,7.5000E+01*GeV]],4.5167E-03*pb],
[[[8.8750E+02*GeV,8.7500E+01*GeV],[8.8750E+02*GeV,8.7500E+01*GeV]],4.5400E-03*pb],
[[[8.8750E+02*GeV,1.0000E+02*GeV],[8.8750E+02*GeV,1.0000E+02*GeV]],4.5673E-03*pb],
[[[8.8750E+02*GeV,1.1250E+02*GeV],[8.8750E+02*GeV,1.1250E+02*GeV]],4.6101E-03*pb],
[[[8.8750E+02*GeV,1.2500E+02*GeV],[8.8750E+02*GeV,1.2500E+02*GeV]],4.6527E-03*pb],
[[[8.8750E+02*GeV,1.3750E+02*GeV],[8.8750E+02*GeV,1.3750E+02*GeV]],4.7002E-03*pb],
[[[8.8750E+02*GeV,1.5000E+02*GeV],[8.8750E+02*GeV,1.5000E+02*GeV]],4.7506E-03*pb],
[[[8.8750E+02*GeV,1.6250E+02*GeV],[8.8750E+02*GeV,1.6250E+02*GeV]],4.8163E-03*pb],
[[[8.8750E+02*GeV,1.7500E+02*GeV],[8.8750E+02*GeV,1.7500E+02*GeV]],4.8966E-03*pb],
[[[8.8750E+02*GeV,1.8750E+02*GeV],[8.8750E+02*GeV,1.8750E+02*GeV]],4.9916E-03*pb],
[[[8.8750E+02*GeV,2.0000E+02*GeV],[8.8750E+02*GeV,2.0000E+02*GeV]],5.1398E-03*pb],
[[[8.8750E+02*GeV,2.1250E+02*GeV],[8.8750E+02*GeV,2.1250E+02*GeV]],5.3042E-03*pb],
[[[8.8750E+02*GeV,2.2500E+02*GeV],[8.8750E+02*GeV,2.2500E+02*GeV]],5.4945E-03*pb],
[[[8.8750E+02*GeV,2.3750E+02*GeV],[8.8750E+02*GeV,2.3750E+02*GeV]],5.7075E-03*pb],
[[[8.8750E+02*GeV,2.5000E+02*GeV],[8.8750E+02*GeV,2.5000E+02*GeV]],5.8457E-03*pb],
[[[8.8750E+02*GeV,2.6250E+02*GeV],[8.8750E+02*GeV,2.6250E+02*GeV]],5.9140E-03*pb],
[[[8.8750E+02*GeV,2.7500E+02*GeV],[8.8750E+02*GeV,2.7500E+02*GeV]],5.9741E-03*pb],
[[[8.8750E+02*GeV,2.8750E+02*GeV],[8.8750E+02*GeV,2.8750E+02*GeV]],6.0053E-03*pb],
[[[8.8750E+02*GeV,3.0000E+02*GeV],[8.8750E+02*GeV,3.0000E+02*GeV]],6.3423E-03*pb],
[[[8.8750E+02*GeV,3.1250E+02*GeV],[8.8750E+02*GeV,3.1250E+02*GeV]],6.6668E-03*pb],
[[[8.8750E+02*GeV,3.2500E+02*GeV],[8.8750E+02*GeV,3.2500E+02*GeV]],6.9499E-03*pb],
[[[8.8750E+02*GeV,3.3750E+02*GeV],[8.8750E+02*GeV,3.3750E+02*GeV]],7.2012E-03*pb],
[[[8.8750E+02*GeV,3.5000E+02*GeV],[8.8750E+02*GeV,3.5000E+02*GeV]],7.5482E-03*pb],
[[[8.8750E+02*GeV,3.6250E+02*GeV],[8.8750E+02*GeV,3.6250E+02*GeV]],7.9284E-03*pb],
[[[8.8750E+02*GeV,3.7500E+02*GeV],[8.8750E+02*GeV,3.7500E+02*GeV]],8.2895E-03*pb],
[[[8.8750E+02*GeV,3.8750E+02*GeV],[8.8750E+02*GeV,3.8750E+02*GeV]],8.6489E-03*pb],
[[[8.8750E+02*GeV,4.0000E+02*GeV],[8.8750E+02*GeV,4.0000E+02*GeV]],9.2907E-03*pb],
[[[8.8750E+02*GeV,4.1250E+02*GeV],[8.8750E+02*GeV,4.1250E+02*GeV]],9.9627E-03*pb],
[[[8.8750E+02*GeV,4.2500E+02*GeV],[8.8750E+02*GeV,4.2500E+02*GeV]],1.0621E-02*pb],
[[[8.8750E+02*GeV,4.3750E+02*GeV],[8.8750E+02*GeV,4.3750E+02*GeV]],1.1280E-02*pb],
[[[8.8750E+02*GeV,4.5000E+02*GeV],[8.8750E+02*GeV,4.5000E+02*GeV]],1.2119E-02*pb],
[[[8.8750E+02*GeV,4.6250E+02*GeV],[8.8750E+02*GeV,4.6250E+02*GeV]],1.2939E-02*pb],
[[[8.8750E+02*GeV,4.7500E+02*GeV],[8.8750E+02*GeV,4.7500E+02*GeV]],1.3754E-02*pb],
[[[8.8750E+02*GeV,4.8750E+02*GeV],[8.8750E+02*GeV,4.8750E+02*GeV]],1.4558E-02*pb],
[[[8.8750E+02*GeV,5.0000E+02*GeV],[8.8750E+02*GeV,5.0000E+02*GeV]],1.7354E-02*pb],
[[[8.8750E+02*GeV,5.1250E+02*GeV],[8.8750E+02*GeV,5.1250E+02*GeV]],2.0002E-02*pb],
[[[8.8750E+02*GeV,5.2500E+02*GeV],[8.8750E+02*GeV,5.2500E+02*GeV]],2.2329E-02*pb],
[[[8.8750E+02*GeV,5.3750E+02*GeV],[8.8750E+02*GeV,5.3750E+02*GeV]],2.4391E-02*pb],
[[[8.8750E+02*GeV,5.5000E+02*GeV],[8.8750E+02*GeV,5.5000E+02*GeV]],2.9434E-02*pb],
[[[8.8750E+02*GeV,5.6250E+02*GeV],[8.8750E+02*GeV,5.6250E+02*GeV]],3.4652E-02*pb],
[[[8.8750E+02*GeV,5.7500E+02*GeV],[8.8750E+02*GeV,5.7500E+02*GeV]],4.0329E-02*pb],
[[[8.8750E+02*GeV,5.8750E+02*GeV],[8.8750E+02*GeV,5.8750E+02*GeV]],4.5332E-02*pb],
[[[8.8750E+02*GeV,6.0000E+02*GeV],[8.8750E+02*GeV,6.0000E+02*GeV]],5.4263E-02*pb],
[[[8.8750E+02*GeV,6.1250E+02*GeV],[8.8750E+02*GeV,6.1250E+02*GeV]],6.2744E-02*pb],
[[[8.8750E+02*GeV,6.2500E+02*GeV],[8.8750E+02*GeV,6.2500E+02*GeV]],7.0535E-02*pb],
[[[8.8750E+02*GeV,6.3750E+02*GeV],[8.8750E+02*GeV,6.3750E+02*GeV]],7.8772E-02*pb],
[[[8.8750E+02*GeV,6.5000E+02*GeV],[8.8750E+02*GeV,6.5000E+02*GeV]],8.8456E-02*pb],
[[[9.0000E+02*GeV,0.0000E+00*GeV],[9.0000E+02*GeV,0.0000E+00*GeV]],4.2922E-03*pb],
[[[9.0000E+02*GeV,1.2500E+01*GeV],[9.0000E+02*GeV,1.2500E+01*GeV]],4.2991E-03*pb],
[[[9.0000E+02*GeV,2.5000E+01*GeV],[9.0000E+02*GeV,2.5000E+01*GeV]],4.2905E-03*pb],
[[[9.0000E+02*GeV,3.7500E+01*GeV],[9.0000E+02*GeV,3.7500E+01*GeV]],4.2750E-03*pb],
[[[9.0000E+02*GeV,5.0000E+01*GeV],[9.0000E+02*GeV,5.0000E+01*GeV]],4.2419E-03*pb],
[[[9.0000E+02*GeV,6.2500E+01*GeV],[9.0000E+02*GeV,6.2500E+01*GeV]],4.2926E-03*pb],
[[[9.0000E+02*GeV,7.5000E+01*GeV],[9.0000E+02*GeV,7.5000E+01*GeV]],4.3266E-03*pb],
[[[9.0000E+02*GeV,8.7500E+01*GeV],[9.0000E+02*GeV,8.7500E+01*GeV]],4.3554E-03*pb],
[[[9.0000E+02*GeV,1.0000E+02*GeV],[9.0000E+02*GeV,1.0000E+02*GeV]],4.3683E-03*pb],
[[[9.0000E+02*GeV,1.1250E+02*GeV],[9.0000E+02*GeV,1.1250E+02*GeV]],4.4214E-03*pb],
[[[9.0000E+02*GeV,1.2500E+02*GeV],[9.0000E+02*GeV,1.2500E+02*GeV]],4.4692E-03*pb],
[[[9.0000E+02*GeV,1.3750E+02*GeV],[9.0000E+02*GeV,1.3750E+02*GeV]],4.5195E-03*pb],
[[[9.0000E+02*GeV,1.5000E+02*GeV],[9.0000E+02*GeV,1.5000E+02*GeV]],4.5693E-03*pb],
[[[9.0000E+02*GeV,1.6250E+02*GeV],[9.0000E+02*GeV,1.6250E+02*GeV]],4.6357E-03*pb],
[[[9.0000E+02*GeV,1.7500E+02*GeV],[9.0000E+02*GeV,1.7500E+02*GeV]],4.7162E-03*pb],
[[[9.0000E+02*GeV,1.8750E+02*GeV],[9.0000E+02*GeV,1.8750E+02*GeV]],4.8099E-03*pb],
[[[9.0000E+02*GeV,2.0000E+02*GeV],[9.0000E+02*GeV,2.0000E+02*GeV]],4.9212E-03*pb],
[[[9.0000E+02*GeV,2.1250E+02*GeV],[9.0000E+02*GeV,2.1250E+02*GeV]],5.0794E-03*pb],
[[[9.0000E+02*GeV,2.2500E+02*GeV],[9.0000E+02*GeV,2.2500E+02*GeV]],5.2665E-03*pb],
[[[9.0000E+02*GeV,2.3750E+02*GeV],[9.0000E+02*GeV,2.3750E+02*GeV]],5.4677E-03*pb],
[[[9.0000E+02*GeV,2.5000E+02*GeV],[9.0000E+02*GeV,2.5000E+02*GeV]],5.7152E-03*pb],
[[[9.0000E+02*GeV,2.6250E+02*GeV],[9.0000E+02*GeV,2.6250E+02*GeV]],5.7426E-03*pb],
[[[9.0000E+02*GeV,2.7500E+02*GeV],[9.0000E+02*GeV,2.7500E+02*GeV]],5.7822E-03*pb],
[[[9.0000E+02*GeV,2.8750E+02*GeV],[9.0000E+02*GeV,2.8750E+02*GeV]],5.8079E-03*pb],
[[[9.0000E+02*GeV,3.0000E+02*GeV],[9.0000E+02*GeV,3.0000E+02*GeV]],5.8157E-03*pb],
[[[9.0000E+02*GeV,3.1250E+02*GeV],[9.0000E+02*GeV,3.1250E+02*GeV]],6.1595E-03*pb],
[[[9.0000E+02*GeV,3.2500E+02*GeV],[9.0000E+02*GeV,3.2500E+02*GeV]],6.4523E-03*pb],
[[[9.0000E+02*GeV,3.3750E+02*GeV],[9.0000E+02*GeV,3.3750E+02*GeV]],6.7170E-03*pb],
[[[9.0000E+02*GeV,3.5000E+02*GeV],[9.0000E+02*GeV,3.5000E+02*GeV]],6.9230E-03*pb],
[[[9.0000E+02*GeV,3.6250E+02*GeV],[9.0000E+02*GeV,3.6250E+02*GeV]],7.3379E-03*pb],
[[[9.0000E+02*GeV,3.7500E+02*GeV],[9.0000E+02*GeV,3.7500E+02*GeV]],7.7164E-03*pb],
[[[9.0000E+02*GeV,3.8750E+02*GeV],[9.0000E+02*GeV,3.8750E+02*GeV]],8.0919E-03*pb],
[[[9.0000E+02*GeV,4.0000E+02*GeV],[9.0000E+02*GeV,4.0000E+02*GeV]],8.4336E-03*pb],
[[[9.0000E+02*GeV,4.1250E+02*GeV],[9.0000E+02*GeV,4.1250E+02*GeV]],9.1349E-03*pb],
[[[9.0000E+02*GeV,4.2500E+02*GeV],[9.0000E+02*GeV,4.2500E+02*GeV]],9.8079E-03*pb],
[[[9.0000E+02*GeV,4.3750E+02*GeV],[9.0000E+02*GeV,4.3750E+02*GeV]],1.0473E-02*pb],
[[[9.0000E+02*GeV,4.5000E+02*GeV],[9.0000E+02*GeV,4.5000E+02*GeV]],1.1128E-02*pb],
[[[9.0000E+02*GeV,4.6250E+02*GeV],[9.0000E+02*GeV,4.6250E+02*GeV]],1.1940E-02*pb],
[[[9.0000E+02*GeV,4.7500E+02*GeV],[9.0000E+02*GeV,4.7500E+02*GeV]],1.2751E-02*pb],
[[[9.0000E+02*GeV,4.8750E+02*GeV],[9.0000E+02*GeV,4.8750E+02*GeV]],1.3582E-02*pb],
[[[9.0000E+02*GeV,5.0000E+02*GeV],[9.0000E+02*GeV,5.0000E+02*GeV]],1.4350E-02*pb],
[[[9.0000E+02*GeV,5.1250E+02*GeV],[9.0000E+02*GeV,5.1250E+02*GeV]],1.7116E-02*pb],
[[[9.0000E+02*GeV,5.2500E+02*GeV],[9.0000E+02*GeV,5.2500E+02*GeV]],1.9501E-02*pb],
[[[9.0000E+02*GeV,5.3750E+02*GeV],[9.0000E+02*GeV,5.3750E+02*GeV]],2.1610E-02*pb],
[[[9.0000E+02*GeV,5.5000E+02*GeV],[9.0000E+02*GeV,5.5000E+02*GeV]],2.3362E-02*pb],
[[[9.0000E+02*GeV,5.6250E+02*GeV],[9.0000E+02*GeV,5.6250E+02*GeV]],2.8649E-02*pb],
[[[9.0000E+02*GeV,5.7500E+02*GeV],[9.0000E+02*GeV,5.7500E+02*GeV]],3.3972E-02*pb],
[[[9.0000E+02*GeV,5.8750E+02*GeV],[9.0000E+02*GeV,5.8750E+02*GeV]],3.8867E-02*pb],
[[[9.0000E+02*GeV,6.0000E+02*GeV],[9.0000E+02*GeV,6.0000E+02*GeV]],4.3301E-02*pb],
[[[9.0000E+02*GeV,6.1250E+02*GeV],[9.0000E+02*GeV,6.1250E+02*GeV]],5.2063E-02*pb],
[[[9.0000E+02*GeV,6.2500E+02*GeV],[9.0000E+02*GeV,6.2500E+02*GeV]],5.9815E-02*pb],
[[[9.0000E+02*GeV,6.3750E+02*GeV],[9.0000E+02*GeV,6.3750E+02*GeV]],6.8075E-02*pb],
[[[9.0000E+02*GeV,6.5000E+02*GeV],[9.0000E+02*GeV,6.5000E+02*GeV]],7.6732E-02*pb],
[[[9.1250E+02*GeV,0.0000E+00*GeV],[9.1250E+02*GeV,0.0000E+00*GeV]],4.1485E-03*pb],
[[[9.1250E+02*GeV,1.2500E+01*GeV],[9.1250E+02*GeV,1.2500E+01*GeV]],4.1638E-03*pb],
[[[9.1250E+02*GeV,2.5000E+01*GeV],[9.1250E+02*GeV,2.5000E+01*GeV]],4.1600E-03*pb],
[[[9.1250E+02*GeV,3.7500E+01*GeV],[9.1250E+02*GeV,3.7500E+01*GeV]],4.1503E-03*pb],
[[[9.1250E+02*GeV,5.0000E+01*GeV],[9.1250E+02*GeV,5.0000E+01*GeV]],4.1289E-03*pb],
[[[9.1250E+02*GeV,6.2500E+01*GeV],[9.1250E+02*GeV,6.2500E+01*GeV]],4.1133E-03*pb],
[[[9.1250E+02*GeV,7.5000E+01*GeV],[9.1250E+02*GeV,7.5000E+01*GeV]],4.1528E-03*pb],
[[[9.1250E+02*GeV,8.7500E+01*GeV],[9.1250E+02*GeV,8.7500E+01*GeV]],4.1868E-03*pb],
[[[9.1250E+02*GeV,1.0000E+02*GeV],[9.1250E+02*GeV,1.0000E+02*GeV]],4.2100E-03*pb],
[[[9.1250E+02*GeV,1.1250E+02*GeV],[9.1250E+02*GeV,1.1250E+02*GeV]],4.2381E-03*pb],
[[[9.1250E+02*GeV,1.2500E+02*GeV],[9.1250E+02*GeV,1.2500E+02*GeV]],4.2886E-03*pb],
[[[9.1250E+02*GeV,1.3750E+02*GeV],[9.1250E+02*GeV,1.3750E+02*GeV]],4.3392E-03*pb],
[[[9.1250E+02*GeV,1.5000E+02*GeV],[9.1250E+02*GeV,1.5000E+02*GeV]],4.3896E-03*pb],
[[[9.1250E+02*GeV,1.6250E+02*GeV],[9.1250E+02*GeV,1.6250E+02*GeV]],4.4408E-03*pb],
[[[9.1250E+02*GeV,1.7500E+02*GeV],[9.1250E+02*GeV,1.7500E+02*GeV]],4.5199E-03*pb],
[[[9.1250E+02*GeV,1.8750E+02*GeV],[9.1250E+02*GeV,1.8750E+02*GeV]],4.6104E-03*pb],
[[[9.1250E+02*GeV,2.0000E+02*GeV],[9.1250E+02*GeV,2.0000E+02*GeV]],4.7154E-03*pb],
[[[9.1250E+02*GeV,2.1250E+02*GeV],[9.1250E+02*GeV,2.1250E+02*GeV]],4.8255E-03*pb],
[[[9.1250E+02*GeV,2.2500E+02*GeV],[9.1250E+02*GeV,2.2500E+02*GeV]],5.0008E-03*pb],
[[[9.1250E+02*GeV,2.3750E+02*GeV],[9.1250E+02*GeV,2.3750E+02*GeV]],5.1815E-03*pb],
[[[9.1250E+02*GeV,2.5000E+02*GeV],[9.1250E+02*GeV,2.5000E+02*GeV]],5.3881E-03*pb],
[[[9.1250E+02*GeV,2.6250E+02*GeV],[9.1250E+02*GeV,2.6250E+02*GeV]],5.5590E-03*pb],
[[[9.1250E+02*GeV,2.7500E+02*GeV],[9.1250E+02*GeV,2.7500E+02*GeV]],5.5932E-03*pb],
[[[9.1250E+02*GeV,2.8750E+02*GeV],[9.1250E+02*GeV,2.8750E+02*GeV]],5.6286E-03*pb],
[[[9.1250E+02*GeV,3.0000E+02*GeV],[9.1250E+02*GeV,3.0000E+02*GeV]],5.6557E-03*pb],
[[[9.1250E+02*GeV,3.1250E+02*GeV],[9.1250E+02*GeV,3.1250E+02*GeV]],5.7033E-03*pb],
[[[9.1250E+02*GeV,3.2500E+02*GeV],[9.1250E+02*GeV,3.2500E+02*GeV]],6.0096E-03*pb],
[[[9.1250E+02*GeV,3.3750E+02*GeV],[9.1250E+02*GeV,3.3750E+02*GeV]],6.2918E-03*pb],
[[[9.1250E+02*GeV,3.5000E+02*GeV],[9.1250E+02*GeV,3.5000E+02*GeV]],6.5325E-03*pb],
[[[9.1250E+02*GeV,3.6250E+02*GeV],[9.1250E+02*GeV,3.6250E+02*GeV]],6.7840E-03*pb],
[[[9.1250E+02*GeV,3.7500E+02*GeV],[9.1250E+02*GeV,3.7500E+02*GeV]],7.1785E-03*pb],
[[[9.1250E+02*GeV,3.8750E+02*GeV],[9.1250E+02*GeV,3.8750E+02*GeV]],7.5686E-03*pb],
[[[9.1250E+02*GeV,4.0000E+02*GeV],[9.1250E+02*GeV,4.0000E+02*GeV]],7.9396E-03*pb],
[[[9.1250E+02*GeV,4.1250E+02*GeV],[9.1250E+02*GeV,4.1250E+02*GeV]],8.3355E-03*pb],
[[[9.1250E+02*GeV,4.2500E+02*GeV],[9.1250E+02*GeV,4.2500E+02*GeV]],9.0138E-03*pb],
